시도,시군구,행정구역,용도지역별,항목,단위,2016 년,2017 년,2018 년,2019 년,2020 년
전라남도,장흥군,전라남도_장흥군,생산녹지,면적,㎡,9726059,9726059,9470957,9470957,9470957
전라남도,장흥군,전라남도_장흥군,미지정지역,면적,㎡,0,0,0,0,0
전라남도,장흥군,전라남도_장흥군,미지정지역,비율,%,0,0,0,0,0
전라남도,강진군,전라남도_강진군,도시지역,면적,㎡,27041759,27041759,27041759,27041759,27041759
전라남도,강진군,전라남도_강진군,주거지역,면적,㎡,3876552,3877796,4272558,4272558,4272558
전라남도,강진군,전라남도_강진군,주거지역,비율,%,14.34,14.34,15.8,15.8,15.8
전라남도,강진군,전라남도_강진군,전용주거_계,면적,㎡,5800,5800,5800,5800,5800
전라남도,강진군,전라남도_강진군,전용주거_1종,면적,㎡,5800,5800,5800,5800,5800
전라남도,강진군,전라남도_강진군,전용주거_2종,면적,㎡,0,0,0,0,0
전라남도,강진군,전라남도_강진군,일반주거지역_계,면적,㎡,3792632,3793876,4188638,4188638,4188638
전라남도,강진군,전라남도_강진군,일반주거지역_1종,면적,㎡,2801768,2802715,3197793,3197793,3197793
전라남도,강진군,전라남도_강진군,일반주거지역_2종,면적,㎡,990864,991161,990845,990845,990845
전라남도,강진군,전라남도_강진군,일반주거지역_3종,면적,㎡,0,0,0,0,0
전라남도,강진군,전라남도_강진군,준주거지역,면적,㎡,78120,78120,78120,78120,78120
전라남도,강진군,전라남도_강진군,상업지역,면적,㎡,604812,604454,604770,604770,604770
전라남도,강진군,전라남도_강진군,상업지역,비율,%,2.24,2.24,2.24,2.24,2.24
전라남도,강진군,전라남도_강진군,중심상업,면적,㎡,0,0,0,0,0
전라남도,강진군,전라남도_강진군,일반상업,면적,㎡,604812,604454,604770,604770,604770
전라남도,강진군,전라남도_강진군,근린상업,면적,㎡,0,0,0,0,0
전라남도,강진군,전라남도_강진군,유통상업,면적,㎡,0,0,0,0,0
전라남도,강진군,전라남도_강진군,공업지역,면적,㎡,1418230,1418230,1415080,1415080,1415080
전라남도,강진군,전라남도_강진군,공업지역,비율,%,5.24,5.24,5.23,5.23,5.23
전라남도,강진군,전라남도_강진군,전용공업,면적,㎡,0,0,0,0,0
전라남도,강진군,전라남도_강진군,일반공업,면적,㎡,1196998,1196998,1196998,1196998,1196998
전라남도,강진군,전라남도_강진군,준공업,면적,㎡,221232,221232,218082,218082,218082
전라남도,강진군,전라남도_강진군,녹지지역,면적,㎡,19856327,19855441,19463513,19463513,19463513
전라남도,강진군,전라남도_강진군,녹지지역,비율,%,73.43,73.43,71.98,71.98,71.98
전라남도,강진군,전라남도_강진군,보전녹지,면적,㎡,156000,156000,156000,156000,156000
전라남도,강진군,전라남도_강진군,자연녹지,면적,㎡,13518869,13517983,13465790,13465790,13465790
전라남도,강진군,전라남도_강진군,생산녹지,면적,㎡,6181458,6181458,5841723,5841723,5841723
전라남도,강진군,전라남도_강진군,미지정지역,면적,㎡,1285838,1285838,1285838,1285838,1285838
전라남도,강진군,전라남도_강진군,미지정지역,비율,%,4.76,4.76,4.76,4.76,4.76
전라남도,해남군,전라남도_해남군,도시지역,면적,㎡,37986279,37986279,57390376,57390376,57326444
전라남도,해남군,전라남도_해남군,주거지역,면적,㎡,4247596,4247596,9276370,9276370,9416085
전라남도,해남군,전라남도_해남군,주거지역,비율,%,11.18,11.18,16.16,16.16,16.43
전라남도,해남군,전라남도_해남군,전용주거_계,면적,㎡,0,0,2612398,2612398,2595828
전라남도,해남군,전라남도_해남군,전용주거_1종,면적,㎡,0,0,2474699,2474699,2442163
전라남도,해남군,전라남도_해남군,전용주거_2종,면적,㎡,0,0,137699,137699,153665
전라남도,해남군,전라남도_해남군,일반주거지역_계,면적,㎡,3964136,3964136,5619705,5619705,5592163
전라남도,해남군,전라남도_해남군,일반주거지역_1종,면적,㎡,2004172,2004172,2759126,2759126,2750986
전라남도,해남군,전라남도_해남군,일반주거지역_2종,면적,㎡,1705104,1705104,1854563,1854563,1855226
전라남도,해남군,전라남도_해남군,일반주거지역_3종,면적,㎡,254860,254860,1006016,1006016,985951
전라남도,해남군,전라남도_해남군,준주거지역,면적,㎡,283460,283460,1044267,1044267,1228094
전라남도,해남군,전라남도_해남군,상업지역,면적,㎡,423985,423985,2510841,2510841,2351188
전라남도,해남군,전라남도_해남군,상업지역,비율,%,1.12,1.12,4.38,4.38,4.1
전라남도,해남군,전라남도_해남군,중심상업,면적,㎡,0,0,0,0,0
전라남도,해남군,전라남도_해남군,일반상업,면적,㎡,367045,367045,2453901,2453901,2294248
전라남도,해남군,전라남도_해남군,근린상업,면적,㎡,56940,56940,56940,56940,56940
전라남도,해남군,전라남도_해남군,유통상업,면적,㎡,0,0,0,0,0
전라남도,해남군,전라남도_해남군,공업지역,면적,㎡,2324347,2324347,6561440,6561440,6561236
전라남도,해남군,전라남도_해남군,공업지역,비율,%,6.12,6.12,11.43,11.43,11.45
전라남도,해남군,전라남도_해남군,전용공업,면적,㎡,0,0,0,0,0
전라남도,해남군,전라남도_해남군,일반공업,면적,㎡,2183207,2183207,3143538,3143538,3143538
전라남도,해남군,전라남도_해남군,준공업,면적,㎡,141140,141140,3417902,3417902,3417698
전라남도,해남군,전라남도_해남군,녹지지역,면적,㎡,21964474,21964474,31572594,31572594,31541056
전라남도,해남군,전라남도_해남군,녹지지역,비율,%,57.82,57.82,55.01,55.01,55.02
전라남도,해남군,전라남도_해남군,보전녹지,면적,㎡,3683090,3683090,3683090,3683090,3683090
전라남도,해남군,전라남도_해남군,자연녹지,면적,㎡,13382048,13382048,22686546,22686546,22655008
전라남도,해남군,전라남도_해남군,생산녹지,면적,㎡,4899336,4899336,5202958,5202958,5202958
전라남도,해남군,전라남도_해남군,미지정지역,면적,㎡,9025877,9025877,7469131,7469131,7456879
전라남도,해남군,전라남도_해남군,미지정지역,비율,%,23.76,23.76,13.01,13.01,13.01
전라남도,영암군,전라남도_영암군,도시지역,면적,㎡,101048377,101048377,101048377,102640605,102642897
전라남도,영암군,전라남도_영암군,주거지역,면적,㎡,7380450,7380450,7380450,8916283,8916283
전라남도,영암군,전라남도_영암군,주거지역,비율,%,7.3,7.3,7.3,8.69,8.69
전라남도,영암군,전라남도_영암군,전용주거_계,면적,㎡,0,0,0,0,0
전라남도,영암군,전라남도_영암군,전용주거_1종,면적,㎡,0,0,0,0,0
전라남도,영암군,전라남도_영암군,전용주거_2종,면적,㎡,0,0,0,0,0
전라남도,영암군,전라남도_영암군,일반주거지역_계,면적,㎡,7095076,7095076,7095076,8637943,8637943
전라남도,영암군,전라남도_영암군,일반주거지역_1종,면적,㎡,4862393,4862393,4862393,5999152,5999152
전라남도,영암군,전라남도_영암군,일반주거지역_2종,면적,㎡,1478183,1478183,1478183,1884291,1884291
전라남도,영암군,전라남도_영암군,일반주거지역_3종,면적,㎡,754500,754500,754500,754500,754500
전라남도,영암군,전라남도_영암군,준주거지역,면적,㎡,285374,285374,285374,278340,278340
전라남도,영암군,전라남도_영암군,상업지역,면적,㎡,985044,985044,985044,1243689,1243689
전라남도,영암군,전라남도_영암군,상업지역,비율,%,0.97,0.97,0.97,1.21,1.21
전라남도,영암군,전라남도_영암군,중심상업,면적,㎡,0,0,0,0,0
전라남도,영암군,전라남도_영암군,일반상업,면적,㎡,985044,985044,985044,1161669,1161669
전라남도,영암군,전라남도_영암군,근린상업,면적,㎡,0,0,0,82020,82020
전라남도,영암군,전라남도_영암군,유통상업,면적,㎡,0,0,0,0,0
전라남도,영암군,전라남도_영암군,공업지역,면적,㎡,14755526,14755526,14755526,14973779,14973779
전라남도,영암군,전라남도_영암군,공업지역,비율,%,14.6,14.6,14.6,14.59,14.59
전라남도,영암군,전라남도_영암군,전용공업,면적,㎡,0,0,0,0,0
전라남도,영암군,전라남도_영암군,일반공업,면적,㎡,12728199,12728199,12728199,12946452,12946452
전라남도,영암군,전라남도_영암군,준공업,면적,㎡,2027327,2027327,2027327,2027327,2027327
전라남도,영암군,전라남도_영암군,녹지지역,면적,㎡,42578803,42578803,42578803,49185838,49188130
전라남도,영암군,전라남도_영암군,녹지지역,비율,%,42.14,42.14,42.14,47.92,47.92
전라남도,영암군,전라남도_영암군,보전녹지,면적,㎡,4314677,4314677,4314677,4974508,4974508
전라남도,영암군,전라남도_영암군,자연녹지,면적,㎡,32721256,32721256,32721256,38365709,38365709
전라남도,영암군,전라남도_영암군,생산녹지,면적,㎡,5542870,5542870,5542870,5845621,5847913
전라남도,영암군,전라남도_영암군,미지정지역,면적,㎡,35348554,35348554,35348554,28321016,28321016
전라남도,영암군,전라남도_영암군,미지정지역,비율,%,34.98,34.98,34.98,27.59,27.59
전라남도,무안군,전라남도_무안군,도시지역,면적,㎡,30740673,30740673,30744451,30744451,31069640
전라남도,무안군,전라남도_무안군,주거지역,면적,㎡,7404484,7404484,7485492,7485492,7485492
전라남도,무안군,전라남도_무안군,주거지역,비율,%,24.09,24.09,24.35,24.35,24.09
전라남도,무안군,전라남도_무안군,전용주거_계,면적,㎡,494002,494002,250102,250102,250102
전라남도,무안군,전라남도_무안군,전용주거_1종,면적,㎡,311006,311006,164269,164269,164269
전라남도,무안군,전라남도_무안군,전용주거_2종,면적,㎡,182996,182996,85833,85833,85833
전라남도,무안군,전라남도_무안군,일반주거지역_계,면적,㎡,6006055,6006055,6168770,6168770,6168770
전라남도,무안군,전라남도_무안군,일반주거지역_1종,면적,㎡,2891451,2891451,2819656,2819656,2819656
전라남도,무안군,전라남도_무안군,일반주거지역_2종,면적,㎡,1922652,1922652,1925514,1925514,1925514
전라남도,무안군,전라남도_무안군,일반주거지역_3종,면적,㎡,1191952,1191952,1423600,1423600,1423600
전라남도,무안군,전라남도_무안군,준주거지역,면적,㎡,904427,904427,1066620,1066620,1066620
전라남도,무안군,전라남도_무안군,상업지역,면적,㎡,1002675,1002675,1042947,1042947,1042947
전라남도,무안군,전라남도_무안군,상업지역,비율,%,3.26,3.26,3.39,3.39,3.36
전라남도,무안군,전라남도_무안군,중심상업,면적,㎡,290376,290376,290376,290376,290376
전라남도,무안군,전라남도_무안군,일반상업,면적,㎡,712299,712299,752571,752571,752571
전라남도,무안군,전라남도_무안군,근린상업,면적,㎡,0,0,0,0,0
전라남도,무안군,전라남도_무안군,유통상업,면적,㎡,0,0,0,0,0
전라남도,무안군,전라남도_무안군,공업지역,면적,㎡,341430,341430,225724,225724,576412
전라남도,무안군,전라남도_무안군,공업지역,비율,%,1.11,1.11,0.73,0.73,1.86
전라남도,무안군,전라남도_무안군,전용공업,면적,㎡,0,0,0,0,0
전라남도,무안군,전라남도_무안군,일반공업,면적,㎡,75209,75209,75209,75209,407656
전라남도,무안군,전라남도_무안군,준공업,면적,㎡,266221,266221,150515,150515,168756
전라남도,무안군,전라남도_무안군,녹지지역,면적,㎡,21992084,21992084,21990288,21990288,21964789
전라남도,무안군,전라남도_무안군,녹지지역,비율,%,71.54,71.54,71.53,71.53,70.7
전라남도,무안군,전라남도_무안군,보전녹지,면적,㎡,245410,245410,245410,245410,245410
전라남도,무안군,전라남도_무안군,자연녹지,면적,㎡,19329344,19329344,19332596,19332596,19307097
전라남도,무안군,전라남도_무안군,생산녹지,면적,㎡,2417330,2417330,2412282,2412282,2412282
전라남도,무안군,전라남도_무안군,미지정지역,면적,㎡,0,0,0,0,0
전라남도,무안군,전라남도_무안군,미지정지역,비율,%,0,0,0,0,0
전라남도,함평군,전라남도_함평군,도시지역,면적,㎡,27940331,27951539,28039211,28039043,28039043
전라남도,함평군,전라남도_함평군,주거지역,면적,㎡,3384475,3384475,3518465,3523285,3534021
전라남도,함평군,전라남도_함평군,주거지역,비율,%,12.11,12.11,12.55,12.57,12.6
전라남도,함평군,전라남도_함평군,전용주거_계,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,전용주거_1종,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,전용주거_2종,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,일반주거지역_계,면적,㎡,3211311,3211311,3328733,3333553,3344289
전라남도,함평군,전라남도_함평군,일반주거지역_1종,면적,㎡,2199782,2199782,2338811,2338811,2338811
전라남도,함평군,전라남도_함평군,일반주거지역_2종,면적,㎡,1011529,1011529,989922,994742,1005478
전라남도,함평군,전라남도_함평군,일반주거지역_3종,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,준주거지역,면적,㎡,173164,173164,189732,189732,189732
전라남도,함평군,전라남도_함평군,상업지역,면적,㎡,385040,385040,393712,393712,393712
전라남도,함평군,전라남도_함평군,상업지역,비율,%,1.38,1.38,1.4,1.4,1.4
전라남도,함평군,전라남도_함평군,중심상업,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,일반상업,면적,㎡,385040,385040,393712,393712,393712
전라남도,함평군,전라남도_함평군,근린상업,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,유통상업,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,공업지역,면적,㎡,3009735,3009735,3023851,3038615,3038615
전라남도,함평군,전라남도_함평군,공업지역,비율,%,10.77,10.77,10.78,10.84,10.84
전라남도,함평군,전라남도_함평군,전용공업,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,일반공업,면적,㎡,2422283,2422283,2413049,2427844,2427844
전라남도,함평군,전라남도_함평군,준공업,면적,㎡,587452,587452,610802,610771,610771
전라남도,함평군,전라남도_함평군,녹지지역,면적,㎡,21161081,21172289,21103183,21083431,21072695
전라남도,함평군,전라남도_함평군,녹지지역,비율,%,75.74,75.75,75.26,75.19,75.15
전라남도,함평군,전라남도_함평군,보전녹지,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,자연녹지,면적,㎡,15303307,15314515,15235817,15216065,15205329
전라남도,함평군,전라남도_함평군,생산녹지,면적,㎡,5857774,5857774,5867366,5867366,5867366
전라남도,함평군,전라남도_함평군,미지정지역,면적,㎡,0,0,0,0,0
전라남도,함평군,전라남도_함평군,미지정지역,비율,%,0,0,0,0,0
전라남도,영광군,전라남도_영광군,도시지역,면적,㎡,47015634,47015634,47016366,47016366,47016366
전라남도,영광군,전라남도_영광군,주거지역,면적,㎡,4759392,4759392,4770390,4770390,4770390
전라남도,영광군,전라남도_영광군,주거지역,비율,%,10.12,10.12,10.15,10.15,10.15
전라남도,영광군,전라남도_영광군,전용주거_계,면적,㎡,0,0,0,0,0
전라남도,영광군,전라남도_영광군,전용주거_1종,면적,㎡,0,0,0,0,0
전라남도,영광군,전라남도_영광군,전용주거_2종,면적,㎡,0,0,0,0,0
전라남도,영광군,전라남도_영광군,일반주거지역_계,면적,㎡,4462812,4462812,4473810,4473810,4473810
전라남도,영광군,전라남도_영광군,일반주거지역_1종,면적,㎡,2066780,2066780,2066780,2066780,2066780
전라남도,영광군,전라남도_영광군,일반주거지역_2종,면적,㎡,2396032,2396032,2407030,2407030,2407030
전라남도,영광군,전라남도_영광군,일반주거지역_3종,면적,㎡,0,0,0,0,0
전라남도,영광군,전라남도_영광군,준주거지역,면적,㎡,296580,296580,296580,296580,296580
전라남도,영광군,전라남도_영광군,상업지역,면적,㎡,850826,850826,850826,850826,850826
전라남도,영광군,전라남도_영광군,상업지역,비율,%,1.81,1.81,1.81,1.81,1.81
전라남도,영광군,전라남도_영광군,중심상업,면적,㎡,0,0,0,0,0
전라남도,영광군,전라남도_영광군,일반상업,면적,㎡,754615,754615,754615,754615,754615
전라남도,영광군,전라남도_영광군,근린상업,면적,㎡,96211,96211,96211,96211,96211
전라남도,영광군,전라남도_영광군,유통상업,면적,㎡,0,0,0,0,0
전라남도,영광군,전라남도_영광군,공업지역,면적,㎡,6956346,6956346,7130742,7130742,7130742
전라남도,영광군,전라남도_영광군,공업지역,비율,%,14.8,14.8,15.17,15.17,15.17
전라남도,영광군,전라남도_영광군,전용공업,면적,㎡,0,0,0,0,0
전라남도,영광군,전라남도_영광군,일반공업,면적,㎡,6329764,6329764,6430437,6430437,6430437
전라남도,영광군,전라남도_영광군,준공업,면적,㎡,626582,626582,700305,700305,700305
전라남도,영광군,전라남도_영광군,녹지지역,면적,㎡,32986834,32986834,32835637,32835637,32835637
전라남도,영광군,전라남도_영광군,녹지지역,비율,%,70.16,70.16,69.84,69.84,69.84
전라남도,영광군,전라남도_영광군,보전녹지,면적,㎡,7477926,7477926,7477926,7477926,7477926
전라남도,영광군,전라남도_영광군,자연녹지,면적,㎡,22807365,22807365,22663701,22663701,22663701
전라남도,영광군,전라남도_영광군,생산녹지,면적,㎡,2701543,2701543,2694010,2694010,2694010
전라남도,영광군,전라남도_영광군,미지정지역,면적,㎡,1462236,1462236,1428771,1428771,1428771
전라남도,영광군,전라남도_영광군,미지정지역,비율,%,3.11,3.11,3.04,3.04,3.04
전라남도,장성군,전라남도_장성군,도시지역,면적,㎡,108637200,108637200,108637200,108637200,108637200
전라남도,장성군,전라남도_장성군,주거지역,면적,㎡,8028181,8061841,8061841,8870216,9255166
전라남도,장성군,전라남도_장성군,주거지역,비율,%,7.39,7.42,7.42,8.16,8.52
전라남도,장성군,전라남도_장성군,전용주거_계,면적,㎡,632070,632070,632070,632070,632070
전라남도,장성군,전라남도_장성군,전용주거_1종,면적,㎡,632070,632070,632070,632070,632070
전라남도,장성군,전라남도_장성군,전용주거_2종,면적,㎡,0,0,0,0,0
전라남도,장성군,전라남도_장성군,일반주거지역_계,면적,㎡,7171624,7205284,7205284,8013659,8355734
전라남도,장성군,전라남도_장성군,일반주거지역_1종,면적,㎡,5674234,5707894,5707894,6516269,6516269
전라남도,장성군,전라남도_장성군,일반주거지역_2종,면적,㎡,1485680,1485680,1485680,1485680,1827755
전라남도,장성군,전라남도_장성군,일반주거지역_3종,면적,㎡,11710,11710,11710,11710,11710
전라남도,장성군,전라남도_장성군,준주거지역,면적,㎡,224487,224487,224487,224487,267362
전라남도,장성군,전라남도_장성군,상업지역,면적,㎡,723314,723314,723314,723314,807475
전라남도,장성군,전라남도_장성군,상업지역,비율,%,0.67,0.67,0.67,0.67,0.74
전라남도,장성군,전라남도_장성군,중심상업,면적,㎡,0,0,0,0,0
전라남도,장성군,전라남도_장성군,일반상업,면적,㎡,689300,689300,689300,689300,773461
전라남도,장성군,전라남도_장성군,근린상업,면적,㎡,34014,34014,34014,34014,34014
전라남도,장성군,전라남도_장성군,유통상업,면적,㎡,0,0,0,0,0
전라남도,장성군,전라남도_장성군,공업지역,면적,㎡,2108285,2108285,2108285,2108285,3436156
전라남도,장성군,전라남도_장성군,공업지역,비율,%,1.94,1.94,1.94,1.94,3.16
전라남도,장성군,전라남도_장성군,전용공업,면적,㎡,0,0,0,0,0
전라남도,장성군,전라남도_장성군,일반공업,면적,㎡,1455201,1455201,1455201,1455201,1969054
전라남도,장성군,전라남도_장성군,준공업,면적,㎡,653084,653084,653084,653084,1467102
전라남도,장성군,전라남도_장성군,녹지지역,면적,㎡,97777420,97743760,97743760,96935385,95138403
전라남도,장성군,전라남도_장성군,녹지지역,비율,%,90,89.97,89.97,89.23,87.57
전라남도,장성군,전라남도_장성군,보전녹지,면적,㎡,0,0,0,0,0
전라남도,장성군,전라남도_장성군,자연녹지,면적,㎡,95700270,95774304,95774304,94965929,93168947
전라남도,장성군,전라남도_장성군,생산녹지,면적,㎡,2077150,1969456,1969456,1969456,1969456
전라남도,장성군,전라남도_장성군,미지정지역,면적,㎡,0,0,0,0,0
전라남도,장성군,전라남도_장성군,미지정지역,비율,%,0,0,0,0,0
전라남도,완도군,전라남도_완도군,도시지역,면적,㎡,26633097,26633097,26633097,26633097,26633097
전라남도,완도군,전라남도_완도군,주거지역,면적,㎡,2626847,2626847,2670256,2670256,2670256
전라남도,완도군,전라남도_완도군,주거지역,비율,%,9.86,9.86,10.03,10.03,10.03
전라남도,완도군,전라남도_완도군,전용주거_계,면적,㎡,0,0,0,0,0
전라남도,완도군,전라남도_완도군,전용주거_1종,면적,㎡,0,0,0,0,0
전라남도,완도군,전라남도_완도군,전용주거_2종,면적,㎡,0,0,0,0,0
전라남도,완도군,전라남도_완도군,일반주거지역_계,면적,㎡,2514657,2514657,2558114,2558114,2558114
전라남도,완도군,전라남도_완도군,일반주거지역_1종,면적,㎡,1889948,1889948,1914686,1914686,1914686
전라남도,완도군,전라남도_완도군,일반주거지역_2종,면적,㎡,583319,583319,602038,602038,602038
전라남도,완도군,전라남도_완도군,일반주거지역_3종,면적,㎡,41390,41390,41390,41390,41390
전라남도,완도군,전라남도_완도군,준주거지역,면적,㎡,112190,112190,112142,112142,112142
전라남도,완도군,전라남도_완도군,상업지역,면적,㎡,601428,601428,601803,601803,601803
전라남도,완도군,전라남도_완도군,상업지역,비율,%,2.26,2.26,2.26,2.26,2.26
전라남도,완도군,전라남도_완도군,중심상업,면적,㎡,0,0,0,0,0
전라남도,완도군,전라남도_완도군,일반상업,면적,㎡,601428,601428,601803,601803,601803
전라남도,완도군,전라남도_완도군,근린상업,면적,㎡,0,0,0,0,0
전라남도,완도군,전라남도_완도군,유통상업,면적,㎡,0,0,0,0,0
전라남도,완도군,전라남도_완도군,공업지역,면적,㎡,560157,560157,526991,526991,526991
전라남도,완도군,전라남도_완도군,공업지역,비율,%,2.1,2.1,1.98,1.98,1.98
전라남도,완도군,전라남도_완도군,전용공업,면적,㎡,0,0,0,0,0
전라남도,완도군,전라남도_완도군,일반공업,면적,㎡,0,0,0,0,0
전라남도,완도군,전라남도_완도군,준공업,면적,㎡,560157,560157,526991,526991,526991
전라남도,완도군,전라남도_완도군,녹지지역,면적,㎡,19292940,19292940,19293348,19293348,19293348
전라남도,완도군,전라남도_완도군,녹지지역,비율,%,72.44,72.44,72.44,72.44,72.44
전라남도,완도군,전라남도_완도군,보전녹지,면적,㎡,1341516,1341516,1341516,1341516,1341516
전라남도,완도군,전라남도_완도군,자연녹지,면적,㎡,16680627,16680627,16681035,16681035,16681035
전라남도,완도군,전라남도_완도군,생산녹지,면적,㎡,1270797,1270797,1270797,1270797,1270797
전라남도,완도군,전라남도_완도군,미지정지역,면적,㎡,3551725,3551725,3540699,3540699,3540699
전라남도,완도군,전라남도_완도군,미지정지역,비율,%,13.34,13.34,13.29,13.29,13.29
전라남도,진도군,전라남도_진도군,도시지역,면적,㎡,22963322,22963322,22963322,22963322,22966658
전라남도,진도군,전라남도_진도군,주거지역,면적,㎡,2296975,2296975,2296975,2296975,2358491
전라남도,진도군,전라남도_진도군,주거지역,비율,%,10,10,10,10,10.27
전라남도,진도군,전라남도_진도군,전용주거_계,면적,㎡,3532,3532,3532,3532,3532
전라남도,진도군,전라남도_진도군,전용주거_1종,면적,㎡,3532,3532,3532,3532,3532
전라남도,진도군,전라남도_진도군,전용주거_2종,면적,㎡,0,0,0,0,0
전라남도,진도군,전라남도_진도군,일반주거지역_계,면적,㎡,2217799,2217799,2217799,2217799,2270754
전라남도,진도군,전라남도_진도군,일반주거지역_1종,면적,㎡,1627813,1627813,1627813,1627813,1687205
전라남도,진도군,전라남도_진도군,일반주거지역_2종,면적,㎡,589986,589986,589986,589986,583549
전라남도,진도군,전라남도_진도군,일반주거지역_3종,면적,㎡,0,0,0,0,0
전라남도,진도군,전라남도_진도군,준주거지역,면적,㎡,75644,75644,75644,75644,84205
전라남도,진도군,전라남도_진도군,상업지역,면적,㎡,336711,336711,336711,336711,346089
전라남도,진도군,전라남도_진도군,상업지역,비율,%,1.47,1.47,1.47,1.47,1.51
전라남도,진도군,전라남도_진도군,중심상업,면적,㎡,0,0,0,0,0
전라남도,진도군,전라남도_진도군,일반상업,면적,㎡,328635,328635,328635,328635,338013
전라남도,진도군,전라남도_진도군,근린상업,면적,㎡,8076,8076,8076,8076,8076
전라남도,진도군,전라남도_진도군,유통상업,면적,㎡,0,0,0,0,0
전라남도,진도군,전라남도_진도군,공업지역,면적,㎡,926742,926742,926742,926742,915240
전라남도,진도군,전라남도_진도군,공업지역,비율,%,4.04,4.04,4.04,4.04,3.99
전라남도,진도군,전라남도_진도군,전용공업,면적,㎡,0,0,0,0,0
전라남도,진도군,전라남도_진도군,일반공업,면적,㎡,0,0,0,0,0
전라남도,진도군,전라남도_진도군,준공업,면적,㎡,926742,926742,926742,926742,915240
전라남도,진도군,전라남도_진도군,녹지지역,면적,㎡,19402894,19402894,19402894,19402894,19346838
전라남도,진도군,전라남도_진도군,녹지지역,비율,%,84.5,84.5,84.5,84.5,84.24
전라남도,진도군,전라남도_진도군,보전녹지,면적,㎡,133632,133632,133632,133632,133632
전라남도,진도군,전라남도_진도군,자연녹지,면적,㎡,13323071,13323071,13323071,13323071,13319532
전라남도,진도군,전라남도_진도군,생산녹지,면적,㎡,5946191,5946191,5946191,5946191,5893674
전라남도,진도군,전라남도_진도군,미지정지역,면적,㎡,0,0,0,0,0
전라남도,진도군,전라남도_진도군,미지정지역,비율,%,0,0,0,0,0
전라남도,신안군,전라남도_신안군,도시지역,면적,㎡,3720000,3720000,3720000,3725281,3725281
전라남도,신안군,전라남도_신안군,주거지역,면적,㎡,293303,293303,293303,293303,293303
전라남도,신안군,전라남도_신안군,주거지역,비율,%,7.88,7.88,7.88,7.87,7.87
전라남도,신안군,전라남도_신안군,전용주거_계,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,전용주거_1종,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,전용주거_2종,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,일반주거지역_계,면적,㎡,263423,263423,263423,263423,263423
전라남도,신안군,전라남도_신안군,일반주거지역_1종,면적,㎡,109121,109121,109121,109121,109121
전라남도,신안군,전라남도_신안군,일반주거지역_2종,면적,㎡,154302,154302,154302,154302,154302
전라남도,신안군,전라남도_신안군,일반주거지역_3종,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,준주거지역,면적,㎡,29880,29880,29880,29880,29880
전라남도,신안군,전라남도_신안군,상업지역,면적,㎡,62190,62190,62190,62190,62190
전라남도,신안군,전라남도_신안군,상업지역,비율,%,1.67,1.67,1.67,1.67,1.67
전라남도,신안군,전라남도_신안군,중심상업,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,일반상업,면적,㎡,62190,62190,62190,62190,62190
전라남도,신안군,전라남도_신안군,근린상업,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,유통상업,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,공업지역,면적,㎡,53500,53500,53500,53500,53500
전라남도,신안군,전라남도_신안군,공업지역,비율,%,1.44,1.44,1.44,1.44,1.44
전라남도,신안군,전라남도_신안군,전용공업,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,일반공업,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,준공업,면적,㎡,53500,53500,53500,53500,53500
전라남도,신안군,전라남도_신안군,녹지지역,면적,㎡,3311007,3311007,3311007,3316288,3316288
전라남도,신안군,전라남도_신안군,녹지지역,비율,%,89.01,89.01,89.01,89.02,89.02
전라남도,신안군,전라남도_신안군,보전녹지,면적,㎡,139700,139700,139700,139700,139700
전라남도,신안군,전라남도_신안군,자연녹지,면적,㎡,2798107,2798107,2798107,2800269,2800269
전라남도,신안군,전라남도_신안군,생산녹지,면적,㎡,373200,373200,373200,376319,376319
전라남도,신안군,전라남도_신안군,미지정지역,면적,㎡,0,0,0,0,0
전라남도,신안군,전라남도_신안군,미지정지역,비율,%,0,0,0,0,0
경상북도,포항시,경상북도_포항시,도시지역,면적,㎡,388613318,388602403,388539512,393162227,393164851
경상북도,포항시,경상북도_포항시,주거지역,면적,㎡,41526920,41880715,41902697,42087285,42378006
경상북도,포항시,경상북도_포항시,주거지역,비율,%,10.69,10.78,10.78,10.7,10.78
