시도,시군구,행정구역,연령별,항목,X2016
경상남도,마산합포구,경상남도_마산합포구,60~64세,내국인(명),14315
경상남도,마산합포구,경상남도_마산합포구,60~64세,내국인_남자(명),6862
경상남도,마산합포구,경상남도_마산합포구,60~64세,내국인_여자(명),7453
경상남도,마산합포구,경상남도_마산합포구,60~64세,내국인_성비,92.1
경상남도,마산합포구,경상남도_마산합포구,65~69세,총인구(명),10328
경상남도,마산합포구,경상남도_마산합포구,65~69세,총인구_남자(명),4944
경상남도,마산합포구,경상남도_마산합포구,65~69세,총인구_여자(명),5384
경상남도,마산합포구,경상남도_마산합포구,65~69세,총인구_성비,91.8
경상남도,마산합포구,경상남도_마산합포구,65~69세,내국인(명),10302
경상남도,마산합포구,경상남도_마산합포구,65~69세,내국인_남자(명),4930
경상남도,마산합포구,경상남도_마산합포구,65~69세,내국인_여자(명),5372
경상남도,마산합포구,경상남도_마산합포구,65~69세,내국인_성비,91.8
경상남도,마산합포구,경상남도_마산합포구,70~74세,총인구(명),7529
경상남도,마산합포구,경상남도_마산합포구,70~74세,총인구_남자(명),3389
경상남도,마산합포구,경상남도_마산합포구,70~74세,총인구_여자(명),4140
경상남도,마산합포구,경상남도_마산합포구,70~74세,총인구_성비,81.9
경상남도,마산합포구,경상남도_마산합포구,70~74세,내국인(명),7517
경상남도,마산합포구,경상남도_마산합포구,70~74세,내국인_남자(명),3381
경상남도,마산합포구,경상남도_마산합포구,70~74세,내국인_여자(명),4136
경상남도,마산합포구,경상남도_마산합포구,70~74세,내국인_성비,81.7
경상남도,마산합포구,경상남도_마산합포구,75~79세,총인구(명),6041
경상남도,마산합포구,경상남도_마산합포구,75~79세,총인구_남자(명),2384
경상남도,마산합포구,경상남도_마산합포구,75~79세,총인구_여자(명),3657
경상남도,마산합포구,경상남도_마산합포구,75~79세,총인구_성비,65.2
경상남도,마산합포구,경상남도_마산합포구,75~79세,내국인(명),6033
경상남도,마산합포구,경상남도_마산합포구,75~79세,내국인_남자(명),2379
경상남도,마산합포구,경상남도_마산합포구,75~79세,내국인_여자(명),3654
경상남도,마산합포구,경상남도_마산합포구,75~79세,내국인_성비,65.1
경상남도,마산합포구,경상남도_마산합포구,80~84세,총인구(명),3676
경상남도,마산합포구,경상남도_마산합포구,80~84세,총인구_남자(명),1221
경상남도,마산합포구,경상남도_마산합포구,80~84세,총인구_여자(명),2455
경상남도,마산합포구,경상남도_마산합포구,80~84세,총인구_성비,49.7
경상남도,마산합포구,경상남도_마산합포구,80~84세,내국인(명),3672
경상남도,마산합포구,경상남도_마산합포구,80~84세,내국인_남자(명),1220
경상남도,마산합포구,경상남도_마산합포구,80~84세,내국인_여자(명),2452
경상남도,마산합포구,경상남도_마산합포구,80~84세,내국인_성비,49.8
경상남도,마산합포구,경상남도_마산합포구,85세이상,총인구(명),2335
경상남도,마산합포구,경상남도_마산합포구,85세이상,총인구_남자(명),548
경상남도,마산합포구,경상남도_마산합포구,85세이상,총인구_여자(명),1787
경상남도,마산합포구,경상남도_마산합포구,85세이상,총인구_성비,30.7
경상남도,마산합포구,경상남도_마산합포구,85세이상,내국인(명),2330
경상남도,마산합포구,경상남도_마산합포구,85세이상,내국인_남자(명),547
경상남도,마산합포구,경상남도_마산합포구,85세이상,내국인_여자(명),1783
경상남도,마산합포구,경상남도_마산합포구,85세이상,내국인_성비,30.7
경상남도,마산합포구,경상남도_마산합포구,85~89세,총인구(명),1722
경상남도,마산합포구,경상남도_마산합포구,85~89세,총인구_남자(명),435
경상남도,마산합포구,경상남도_마산합포구,85~89세,총인구_여자(명),1287
경상남도,마산합포구,경상남도_마산합포구,85~89세,총인구_성비,33.8
경상남도,마산합포구,경상남도_마산합포구,85~89세,내국인(명),1721
경상남도,마산합포구,경상남도_마산합포구,85~89세,내국인_남자(명),435
경상남도,마산합포구,경상남도_마산합포구,85~89세,내국인_여자(명),1286
경상남도,마산합포구,경상남도_마산합포구,85~89세,내국인_성비,33.8
경상남도,마산합포구,경상남도_마산합포구,90~94세,총인구(명),503
경상남도,마산합포구,경상남도_마산합포구,90~94세,총인구_남자(명),98
경상남도,마산합포구,경상남도_마산합포구,90~94세,총인구_여자(명),405
경상남도,마산합포구,경상남도_마산합포구,90~94세,총인구_성비,24.2
경상남도,마산합포구,경상남도_마산합포구,90~94세,내국인(명),500
경상남도,마산합포구,경상남도_마산합포구,90~94세,내국인_남자(명),98
경상남도,마산합포구,경상남도_마산합포구,90~94세,내국인_여자(명),402
경상남도,마산합포구,경상남도_마산합포구,90~94세,내국인_성비,24.4
경상남도,마산합포구,경상남도_마산합포구,95~99세,총인구(명),96
경상남도,마산합포구,경상남도_마산합포구,95~99세,총인구_남자(명),15
경상남도,마산합포구,경상남도_마산합포구,95~99세,총인구_여자(명),81
경상남도,마산합포구,경상남도_마산합포구,95~99세,총인구_성비,18.5
경상남도,마산합포구,경상남도_마산합포구,95~99세,내국인(명),95
경상남도,마산합포구,경상남도_마산합포구,95~99세,내국인_남자(명),14
경상남도,마산합포구,경상남도_마산합포구,95~99세,내국인_여자(명),81
경상남도,마산합포구,경상남도_마산합포구,95~99세,내국인_성비,17.3
경상남도,마산합포구,경상남도_마산합포구,100세이상,총인구(명),14
경상남도,마산합포구,경상남도_마산합포구,100세이상,총인구_남자(명),X
경상남도,마산합포구,경상남도_마산합포구,100세이상,총인구_여자(명),14
경상남도,마산합포구,경상남도_마산합포구,100세이상,총인구_성비,0
경상남도,마산합포구,경상남도_마산합포구,100세이상,내국인(명),14
경상남도,마산합포구,경상남도_마산합포구,100세이상,내국인_남자(명),X
경상남도,마산합포구,경상남도_마산합포구,100세이상,내국인_여자(명),14
경상남도,마산합포구,경상남도_마산합포구,100세이상,내국인_성비,0
경상남도,마산합포구,경상남도_마산합포구,15세미만,총인구(명),20616
경상남도,마산합포구,경상남도_마산합포구,15세미만,총인구_남자(명),10610
경상남도,마산합포구,경상남도_마산합포구,15세미만,총인구_여자(명),10006
경상남도,마산합포구,경상남도_마산합포구,15세미만,총인구_성비,106
경상남도,마산합포구,경상남도_마산합포구,15세미만,내국인(명),20574
경상남도,마산합포구,경상남도_마산합포구,15세미만,내국인_남자(명),10590
경상남도,마산합포구,경상남도_마산합포구,15세미만,내국인_여자(명),9984
경상남도,마산합포구,경상남도_마산합포구,15세미만,내국인_성비,106.1
경상남도,마산합포구,경상남도_마산합포구,15~64세,총인구(명),128494
경상남도,마산합포구,경상남도_마산합포구,15~64세,총인구_남자(명),66422
경상남도,마산합포구,경상남도_마산합포구,15~64세,총인구_여자(명),62072
경상남도,마산합포구,경상남도_마산합포구,15~64세,총인구_성비,107
경상남도,마산합포구,경상남도_마산합포구,15~64세,내국인(명),125983
경상남도,마산합포구,경상남도_마산합포구,15~64세,내국인_남자(명),64829
경상남도,마산합포구,경상남도_마산합포구,15~64세,내국인_여자(명),61154
경상남도,마산합포구,경상남도_마산합포구,15~64세,내국인_성비,106
경상남도,마산합포구,경상남도_마산합포구,65세이상,총인구(명),29909
경상남도,마산합포구,경상남도_마산합포구,65세이상,총인구_남자(명),12486
경상남도,마산합포구,경상남도_마산합포구,65세이상,총인구_여자(명),17423
경상남도,마산합포구,경상남도_마산합포구,65세이상,총인구_성비,71.7
경상남도,마산합포구,경상남도_마산합포구,65세이상,내국인(명),29854
경상남도,마산합포구,경상남도_마산합포구,65세이상,내국인_남자(명),12457
경상남도,마산합포구,경상남도_마산합포구,65세이상,내국인_여자(명),17397
경상남도,마산합포구,경상남도_마산합포구,65세이상,내국인_성비,71.6
경상남도,마산합포구,경상남도_마산합포구,평균연령,총인구(명),43.4
경상남도,마산합포구,경상남도_마산합포구,평균연령,총인구_남자(명),41.7
경상남도,마산합포구,경상남도_마산합포구,평균연령,총인구_여자(명),45.1
경상남도,마산합포구,경상남도_마산합포구,평균연령,내국인(명),43.5
경상남도,마산합포구,경상남도_마산합포구,평균연령,내국인_남자(명),41.8
경상남도,마산합포구,경상남도_마산합포구,평균연령,내국인_여자(명),45.2
경상남도,마산합포구,경상남도_마산합포구,중위연령,총인구(명),45
경상남도,마산합포구,경상남도_마산합포구,중위연령,총인구_남자(명),42.7
경상남도,마산합포구,경상남도_마산합포구,중위연령,총인구_여자(명),47.4
경상남도,마산합포구,경상남도_마산합포구,중위연령,내국인(명),45.3
경상남도,마산합포구,경상남도_마산합포구,중위연령,내국인_남자(명),43
경상남도,마산합포구,경상남도_마산합포구,중위연령,내국인_여자(명),47.6
경상남도,마산회원구,경상남도_마산회원구,합계,총인구(명),208288
경상남도,마산회원구,경상남도_마산회원구,합계,총인구_남자(명),104929
경상남도,마산회원구,경상남도_마산회원구,합계,총인구_여자(명),103359
경상남도,마산회원구,경상남도_마산회원구,합계,총인구_성비,101.5
경상남도,마산회원구,경상남도_마산회원구,합계,내국인(명),205439
경상남도,마산회원구,경상남도_마산회원구,합계,내국인_남자(명),103222
경상남도,마산회원구,경상남도_마산회원구,합계,내국인_여자(명),102217
경상남도,마산회원구,경상남도_마산회원구,합계,내국인_성비,101
경상남도,마산회원구,경상남도_마산회원구,0~4세,총인구(명),8364
경상남도,마산회원구,경상남도_마산회원구,0~4세,총인구_남자(명),4327
경상남도,마산회원구,경상남도_마산회원구,0~4세,총인구_여자(명),4037
경상남도,마산회원구,경상남도_마산회원구,0~4세,총인구_성비,107.2
경상남도,마산회원구,경상남도_마산회원구,0~4세,내국인(명),8337
경상남도,마산회원구,경상남도_마산회원구,0~4세,내국인_남자(명),4313
경상남도,마산회원구,경상남도_마산회원구,0~4세,내국인_여자(명),4024
경상남도,마산회원구,경상남도_마산회원구,0~4세,내국인_성비,107.2
경상남도,마산회원구,경상남도_마산회원구,5~9세,총인구(명),9457
경상남도,마산회원구,경상남도_마산회원구,5~9세,총인구_남자(명),4994
경상남도,마산회원구,경상남도_마산회원구,5~9세,총인구_여자(명),4463
경상남도,마산회원구,경상남도_마산회원구,5~9세,총인구_성비,111.9
경상남도,마산회원구,경상남도_마산회원구,5~9세,내국인(명),9433
경상남도,마산회원구,경상남도_마산회원구,5~9세,내국인_남자(명),4982
경상남도,마산회원구,경상남도_마산회원구,5~9세,내국인_여자(명),4451
경상남도,마산회원구,경상남도_마산회원구,5~9세,내국인_성비,111.9
경상남도,마산회원구,경상남도_마산회원구,10~14세,총인구(명),9673
경상남도,마산회원구,경상남도_마산회원구,10~14세,총인구_남자(명),5044
경상남도,마산회원구,경상남도_마산회원구,10~14세,총인구_여자(명),4629
경상남도,마산회원구,경상남도_마산회원구,10~14세,총인구_성비,109
경상남도,마산회원구,경상남도_마산회원구,10~14세,내국인(명),9664
경상남도,마산회원구,경상남도_마산회원구,10~14세,내국인_남자(명),5041
경상남도,마산회원구,경상남도_마산회원구,10~14세,내국인_여자(명),4623
경상남도,마산회원구,경상남도_마산회원구,10~14세,내국인_성비,109
경상남도,마산회원구,경상남도_마산회원구,15~19세,총인구(명),12406
경상남도,마산회원구,경상남도_마산회원구,15~19세,총인구_남자(명),6554
경상남도,마산회원구,경상남도_마산회원구,15~19세,총인구_여자(명),5852
경상남도,마산회원구,경상남도_마산회원구,15~19세,총인구_성비,112
경상남도,마산회원구,경상남도_마산회원구,15~19세,내국인(명),12365
경상남도,마산회원구,경상남도_마산회원구,15~19세,내국인_남자(명),6534
경상남도,마산회원구,경상남도_마산회원구,15~19세,내국인_여자(명),5831
경상남도,마산회원구,경상남도_마산회원구,15~19세,내국인_성비,112.1
경상남도,마산회원구,경상남도_마산회원구,20~24세,총인구(명),13840
경상남도,마산회원구,경상남도_마산회원구,20~24세,총인구_남자(명),7475
경상남도,마산회원구,경상남도_마산회원구,20~24세,총인구_여자(명),6365
경상남도,마산회원구,경상남도_마산회원구,20~24세,총인구_성비,117.4
경상남도,마산회원구,경상남도_마산회원구,20~24세,내국인(명),13576
경상남도,마산회원구,경상남도_마산회원구,20~24세,내국인_남자(명),7332
경상남도,마산회원구,경상남도_마산회원구,20~24세,내국인_여자(명),6244
경상남도,마산회원구,경상남도_마산회원구,20~24세,내국인_성비,117.4
경상남도,마산회원구,경상남도_마산회원구,25~29세,총인구(명),11871
경상남도,마산회원구,경상남도_마산회원구,25~29세,총인구_남자(명),6413
경상남도,마산회원구,경상남도_마산회원구,25~29세,총인구_여자(명),5458
경상남도,마산회원구,경상남도_마산회원구,25~29세,총인구_성비,117.5
경상남도,마산회원구,경상남도_마산회원구,25~29세,내국인(명),11273
경상남도,마산회원구,경상남도_마산회원구,25~29세,내국인_남자(명),6023
경상남도,마산회원구,경상남도_마산회원구,25~29세,내국인_여자(명),5250
경상남도,마산회원구,경상남도_마산회원구,25~29세,내국인_성비,114.7
경상남도,마산회원구,경상남도_마산회원구,30~34세,총인구(명),13280
경상남도,마산회원구,경상남도_마산회원구,30~34세,총인구_남자(명),7157
경상남도,마산회원구,경상남도_마산회원구,30~34세,총인구_여자(명),6123
경상남도,마산회원구,경상남도_마산회원구,30~34세,총인구_성비,116.9
경상남도,마산회원구,경상남도_마산회원구,30~34세,내국인(명),12750
경상남도,마산회원구,경상남도_마산회원구,30~34세,내국인_남자(명),6800
경상남도,마산회원구,경상남도_마산회원구,30~34세,내국인_여자(명),5950
경상남도,마산회원구,경상남도_마산회원구,30~34세,내국인_성비,114.3
경상남도,마산회원구,경상남도_마산회원구,35~39세,총인구(명),15907
경상남도,마산회원구,경상남도_마산회원구,35~39세,총인구_남자(명),8241
경상남도,마산회원구,경상남도_마산회원구,35~39세,총인구_여자(명),7666
경상남도,마산회원구,경상남도_마산회원구,35~39세,총인구_성비,107.5
경상남도,마산회원구,경상남도_마산회원구,35~39세,내국인(명),15644
경상남도,마산회원구,경상남도_마산회원구,35~39세,내국인_남자(명),8071
경상남도,마산회원구,경상남도_마산회원구,35~39세,내국인_여자(명),7573
경상남도,마산회원구,경상남도_마산회원구,35~39세,내국인_성비,106.6
경상남도,마산회원구,경상남도_마산회원구,40~44세,총인구(명),16482
경상남도,마산회원구,경상남도_마산회원구,40~44세,총인구_남자(명),8402
경상남도,마산회원구,경상남도_마산회원구,40~44세,총인구_여자(명),8080
경상남도,마산회원구,경상남도_마산회원구,40~44세,총인구_성비,104
경상남도,마산회원구,경상남도_마산회원구,40~44세,내국인(명),16239
경상남도,마산회원구,경상남도_마산회원구,40~44세,내국인_남자(명),8251
경상남도,마산회원구,경상남도_마산회원구,40~44세,내국인_여자(명),7988
경상남도,마산회원구,경상남도_마산회원구,40~44세,내국인_성비,103.3
경상남도,마산회원구,경상남도_마산회원구,45~49세,총인구(명),18710
경상남도,마산회원구,경상남도_마산회원구,45~49세,총인구_남자(명),9343
경상남도,마산회원구,경상남도_마산회원구,45~49세,총인구_여자(명),9367
경상남도,마산회원구,경상남도_마산회원구,45~49세,총인구_성비,99.7
경상남도,마산회원구,경상남도_마산회원구,45~49세,내국인(명),18426
경상남도,마산회원구,경상남도_마산회원구,45~49세,내국인_남자(명),9178
경상남도,마산회원구,경상남도_마산회원구,45~49세,내국인_여자(명),9248
경상남도,마산회원구,경상남도_마산회원구,45~49세,내국인_성비,99.2
경상남도,마산회원구,경상남도_마산회원구,50~54세,총인구(명),17987
경상남도,마산회원구,경상남도_마산회원구,50~54세,총인구_남자(명),8974
경상남도,마산회원구,경상남도_마산회원구,50~54세,총인구_여자(명),9013
경상남도,마산회원구,경상남도_마산회원구,50~54세,총인구_성비,99.6
경상남도,마산회원구,경상남도_마산회원구,50~54세,내국인(명),17714
경상남도,마산회원구,경상남도_마산회원구,50~54세,내국인_남자(명),8825
경상남도,마산회원구,경상남도_마산회원구,50~54세,내국인_여자(명),8889
경상남도,마산회원구,경상남도_마산회원구,50~54세,내국인_성비,99.3
경상남도,마산회원구,경상남도_마산회원구,55~59세,총인구(명),19013
경상남도,마산회원구,경상남도_마산회원구,55~59세,총인구_남자(명),9279
경상남도,마산회원구,경상남도_마산회원구,55~59세,총인구_여자(명),9734
경상남도,마산회원구,경상남도_마산회원구,55~59세,총인구_성비,95.3
경상남도,마산회원구,경상남도_마산회원구,55~59세,내국인(명),18882
경상남도,마산회원구,경상남도_마산회원구,55~59세,내국인_남자(명),9212
경상남도,마산회원구,경상남도_마산회원구,55~59세,내국인_여자(명),9670
경상남도,마산회원구,경상남도_마산회원구,55~59세,내국인_성비,95.3
경상남도,마산회원구,경상남도_마산회원구,60~64세,총인구(명),14825
경상남도,마산회원구,경상남도_마산회원구,60~64세,총인구_남자(명),7219
경상남도,마산회원구,경상남도_마산회원구,60~64세,총인구_여자(명),7606
경상남도,마산회원구,경상남도_마산회원구,60~64세,총인구_성비,94.9
경상남도,마산회원구,경상남도_마산회원구,60~64세,내국인(명),14736
경상남도,마산회원구,경상남도_마산회원구,60~64세,내국인_남자(명),7177
경상남도,마산회원구,경상남도_마산회원구,60~64세,내국인_여자(명),7559
경상남도,마산회원구,경상남도_마산회원구,60~64세,내국인_성비,94.9
경상남도,마산회원구,경상남도_마산회원구,65~69세,총인구(명),10389
경상남도,마산회원구,경상남도_마산회원구,65~69세,총인구_남자(명),4965
경상남도,마산회원구,경상남도_마산회원구,65~69세,총인구_여자(명),5424
경상남도,마산회원구,경상남도_마산회원구,65~69세,총인구_성비,91.5
경상남도,마산회원구,경상남도_마산회원구,65~69세,내국인(명),10353
경상남도,마산회원구,경상남도_마산회원구,65~69세,내국인_남자(명),4951
경상남도,마산회원구,경상남도_마산회원구,65~69세,내국인_여자(명),5402
경상남도,마산회원구,경상남도_마산회원구,65~69세,내국인_성비,91.7
경상남도,마산회원구,경상남도_마산회원구,70~74세,총인구(명),6861
경상남도,마산회원구,경상남도_마산회원구,70~74세,총인구_남자(명),3228
경상남도,마산회원구,경상남도_마산회원구,70~74세,총인구_여자(명),3633
경상남도,마산회원구,경상남도_마산회원구,70~74세,총인구_성비,88.9
경상남도,마산회원구,경상남도_마산회원구,70~74세,내국인(명),6844
경상남도,마산회원구,경상남도_마산회원구,70~74세,내국인_남자(명),3223
경상남도,마산회원구,경상남도_마산회원구,70~74세,내국인_여자(명),3621
경상남도,마산회원구,경상남도_마산회원구,70~74세,내국인_성비,89
경상남도,마산회원구,경상남도_마산회원구,75~79세,총인구(명),4971
경상남도,마산회원구,경상남도_마산회원구,75~79세,총인구_남자(명),2096
경상남도,마산회원구,경상남도_마산회원구,75~79세,총인구_여자(명),2875
경상남도,마산회원구,경상남도_마산회원구,75~79세,총인구_성비,72.9
경상남도,마산회원구,경상남도_마산회원구,75~79세,내국인(명),4959
경상남도,마산회원구,경상남도_마산회원구,75~79세,내국인_남자(명),2095
경상남도,마산회원구,경상남도_마산회원구,75~79세,내국인_여자(명),2864
경상남도,마산회원구,경상남도_마산회원구,75~79세,내국인_성비,73.1
경상남도,마산회원구,경상남도_마산회원구,80~84세,총인구(명),2748
경상남도,마산회원구,경상남도_마산회원구,80~84세,총인구_남자(명),924
경상남도,마산회원구,경상남도_마산회원구,80~84세,총인구_여자(명),1824
경상남도,마산회원구,경상남도_마산회원구,80~84세,총인구_성비,50.7
경상남도,마산회원구,경상남도_마산회원구,80~84세,내국인(명),2741
경상남도,마산회원구,경상남도_마산회원구,80~84세,내국인_남자(명),920
경상남도,마산회원구,경상남도_마산회원구,80~84세,내국인_여자(명),1821
경상남도,마산회원구,경상남도_마산회원구,80~84세,내국인_성비,50.5
경상남도,마산회원구,경상남도_마산회원구,85세이상,총인구(명),1504
경상남도,마산회원구,경상남도_마산회원구,85세이상,총인구_남자(명),294
경상남도,마산회원구,경상남도_마산회원구,85세이상,총인구_여자(명),1210
경상남도,마산회원구,경상남도_마산회원구,85세이상,총인구_성비,24.3
경상남도,마산회원구,경상남도_마산회원구,85세이상,내국인(명),1503
경상남도,마산회원구,경상남도_마산회원구,85세이상,내국인_남자(명),294
경상남도,마산회원구,경상남도_마산회원구,85세이상,내국인_여자(명),1209
경상남도,마산회원구,경상남도_마산회원구,85세이상,내국인_성비,24.3
경상남도,마산회원구,경상남도_마산회원구,85~89세,총인구(명),1112
경상남도,마산회원구,경상남도_마산회원구,85~89세,총인구_남자(명),230
경상남도,마산회원구,경상남도_마산회원구,85~89세,총인구_여자(명),882
경상남도,마산회원구,경상남도_마산회원구,85~89세,총인구_성비,26.1
경상남도,마산회원구,경상남도_마산회원구,85~89세,내국인(명),1111
경상남도,마산회원구,경상남도_마산회원구,85~89세,내국인_남자(명),230
경상남도,마산회원구,경상남도_마산회원구,85~89세,내국인_여자(명),881
경상남도,마산회원구,경상남도_마산회원구,85~89세,내국인_성비,26.1
경상남도,마산회원구,경상남도_마산회원구,90~94세,총인구(명),338
경상남도,마산회원구,경상남도_마산회원구,90~94세,총인구_남자(명),58
경상남도,마산회원구,경상남도_마산회원구,90~94세,총인구_여자(명),280
경상남도,마산회원구,경상남도_마산회원구,90~94세,총인구_성비,20.7
경상남도,마산회원구,경상남도_마산회원구,90~94세,내국인(명),338
경상남도,마산회원구,경상남도_마산회원구,90~94세,내국인_남자(명),58
경상남도,마산회원구,경상남도_마산회원구,90~94세,내국인_여자(명),280
경상남도,마산회원구,경상남도_마산회원구,90~94세,내국인_성비,20.7
경상남도,마산회원구,경상남도_마산회원구,95~99세,총인구(명),47
경상남도,마산회원구,경상남도_마산회원구,95~99세,총인구_남자(명),6
경상남도,마산회원구,경상남도_마산회원구,95~99세,총인구_여자(명),41
경상남도,마산회원구,경상남도_마산회원구,95~99세,총인구_성비,14.6
경상남도,마산회원구,경상남도_마산회원구,95~99세,내국인(명),47
경상남도,마산회원구,경상남도_마산회원구,95~99세,내국인_남자(명),6
경상남도,마산회원구,경상남도_마산회원구,95~99세,내국인_여자(명),41
경상남도,마산회원구,경상남도_마산회원구,95~99세,내국인_성비,14.6
경상남도,마산회원구,경상남도_마산회원구,100세이상,총인구(명),7
경상남도,마산회원구,경상남도_마산회원구,100세이상,총인구_남자(명),X
경상남도,마산회원구,경상남도_마산회원구,100세이상,총인구_여자(명),7
경상남도,마산회원구,경상남도_마산회원구,100세이상,총인구_성비,0
경상남도,마산회원구,경상남도_마산회원구,100세이상,내국인(명),7
경상남도,마산회원구,경상남도_마산회원구,100세이상,내국인_남자(명),X
경상남도,마산회원구,경상남도_마산회원구,100세이상,내국인_여자(명),7
경상남도,마산회원구,경상남도_마산회원구,100세이상,내국인_성비,0
경상남도,마산회원구,경상남도_마산회원구,15세미만,총인구(명),27494
경상남도,마산회원구,경상남도_마산회원구,15세미만,총인구_남자(명),14365
경상남도,마산회원구,경상남도_마산회원구,15세미만,총인구_여자(명),13129
경상남도,마산회원구,경상남도_마산회원구,15세미만,총인구_성비,109.4
경상남도,마산회원구,경상남도_마산회원구,15세미만,내국인(명),27434
경상남도,마산회원구,경상남도_마산회원구,15세미만,내국인_남자(명),14336
경상남도,마산회원구,경상남도_마산회원구,15세미만,내국인_여자(명),13098
경상남도,마산회원구,경상남도_마산회원구,15세미만,내국인_성비,109.5
경상남도,마산회원구,경상남도_마산회원구,15~64세,총인구(명),154321
경상남도,마산회원구,경상남도_마산회원구,15~64세,총인구_남자(명),79057
경상남도,마산회원구,경상남도_마산회원구,15~64세,총인구_여자(명),75264
경상남도,마산회원구,경상남도_마산회원구,15~64세,총인구_성비,105
경상남도,마산회원구,경상남도_마산회원구,15~64세,내국인(명),151605
경상남도,마산회원구,경상남도_마산회원구,15~64세,내국인_남자(명),77403
경상남도,마산회원구,경상남도_마산회원구,15~64세,내국인_여자(명),74202
경상남도,마산회원구,경상남도_마산회원구,15~64세,내국인_성비,104.3
경상남도,마산회원구,경상남도_마산회원구,65세이상,총인구(명),26473
경상남도,마산회원구,경상남도_마산회원구,65세이상,총인구_남자(명),11507
경상남도,마산회원구,경상남도_마산회원구,65세이상,총인구_여자(명),14966
경상남도,마산회원구,경상남도_마산회원구,65세이상,총인구_성비,76.9
경상남도,마산회원구,경상남도_마산회원구,65세이상,내국인(명),26400
경상남도,마산회원구,경상남도_마산회원구,65세이상,내국인_남자(명),11483
경상남도,마산회원구,경상남도_마산회원구,65세이상,내국인_여자(명),14917
경상남도,마산회원구,경상남도_마산회원구,65세이상,내국인_성비,77
경상남도,마산회원구,경상남도_마산회원구,평균연령,총인구(명),41.2
경상남도,마산회원구,경상남도_마산회원구,평균연령,총인구_남자(명),40
경상남도,마산회원구,경상남도_마산회원구,평균연령,총인구_여자(명),42.5
경상남도,마산회원구,경상남도_마산회원구,평균연령,내국인(명),41.3
경상남도,마산회원구,경상남도_마산회원구,평균연령,내국인_남자(명),40.1
경상남도,마산회원구,경상남도_마산회원구,평균연령,내국인_여자(명),42.5
경상남도,마산회원구,경상남도_마산회원구,중위연령,총인구(명),42.9
경상남도,마산회원구,경상남도_마산회원구,중위연령,총인구_남자(명),41.5
경상남도,마산회원구,경상남도_마산회원구,중위연령,총인구_여자(명),44.4
경상남도,마산회원구,경상남도_마산회원구,중위연령,내국인(명),43.1
경상남도,마산회원구,경상남도_마산회원구,중위연령,내국인_남자(명),41.7
경상남도,마산회원구,경상남도_마산회원구,중위연령,내국인_여자(명),44.5
경상남도,진해구,경상남도_진해구,합계,총인구(명),184903
경상남도,진해구,경상남도_진해구,합계,총인구_남자(명),95114
경상남도,진해구,경상남도_진해구,합계,총인구_여자(명),89789
경상남도,진해구,경상남도_진해구,합계,총인구_성비,105.9
경상남도,진해구,경상남도_진해구,합계,내국인(명),180503
경상남도,진해구,경상남도_진해구,합계,내국인_남자(명),92121
경상남도,진해구,경상남도_진해구,합계,내국인_여자(명),88382
경상남도,진해구,경상남도_진해구,합계,내국인_성비,104.2
경상남도,진해구,경상남도_진해구,0~4세,총인구(명),11234
경상남도,진해구,경상남도_진해구,0~4세,총인구_남자(명),5909
경상남도,진해구,경상남도_진해구,0~4세,총인구_여자(명),5325
경상남도,진해구,경상남도_진해구,0~4세,총인구_성비,111
경상남도,진해구,경상남도_진해구,0~4세,내국인(명),11165
경상남도,진해구,경상남도_진해구,0~4세,내국인_남자(명),5879
경상남도,진해구,경상남도_진해구,0~4세,내국인_여자(명),5286
경상남도,진해구,경상남도_진해구,0~4세,내국인_성비,111.2
경상남도,진해구,경상남도_진해구,5~9세,총인구(명),11389
경상남도,진해구,경상남도_진해구,5~9세,총인구_남자(명),5794
경상남도,진해구,경상남도_진해구,5~9세,총인구_여자(명),5595
경상남도,진해구,경상남도_진해구,5~9세,총인구_성비,103.6
경상남도,진해구,경상남도_진해구,5~9세,내국인(명),11353
경상남도,진해구,경상남도_진해구,5~9세,내국인_남자(명),5776
경상남도,진해구,경상남도_진해구,5~9세,내국인_여자(명),5577
경상남도,진해구,경상남도_진해구,5~9세,내국인_성비,103.6
경상남도,진해구,경상남도_진해구,10~14세,총인구(명),10006
경상남도,진해구,경상남도_진해구,10~14세,총인구_남자(명),5275
경상남도,진해구,경상남도_진해구,10~14세,총인구_여자(명),4731
경상남도,진해구,경상남도_진해구,10~14세,총인구_성비,111.5
경상남도,진해구,경상남도_진해구,10~14세,내국인(명),9988
경상남도,진해구,경상남도_진해구,10~14세,내국인_남자(명),5264
경상남도,진해구,경상남도_진해구,10~14세,내국인_여자(명),4724
경상남도,진해구,경상남도_진해구,10~14세,내국인_성비,111.4
경상남도,진해구,경상남도_진해구,15~19세,총인구(명),9645
경상남도,진해구,경상남도_진해구,15~19세,총인구_남자(명),5131
경상남도,진해구,경상남도_진해구,15~19세,총인구_여자(명),4514
경상남도,진해구,경상남도_진해구,15~19세,총인구_성비,113.7
경상남도,진해구,경상남도_진해구,15~19세,내국인(명),9602
경상남도,진해구,경상남도_진해구,15~19세,내국인_남자(명),5108
경상남도,진해구,경상남도_진해구,15~19세,내국인_여자(명),4494
경상남도,진해구,경상남도_진해구,15~19세,내국인_성비,113.7
경상남도,진해구,경상남도_진해구,20~24세,총인구(명),8767
경상남도,진해구,경상남도_진해구,20~24세,총인구_남자(명),5124
